 VARIABLES  =  "X"  "temp"  "u"  "rho"  "NC12H26" "H" "O" "OH" "HO2" "H2" "H2O" "H2O2" "O2" "CH2" "CH2S" "CH3" "CH4" "HCO" "CH2O" "CH3O" "CO" "CO2" "C2H2" "C2H3" "C2H4" "C2H5" "C2H6" "CH2CHO" "aC3H5" "C3H6" "nC3H7" "C2H3CHO" "C4H7" "C4H81" "pC4H9" "C5H9" "C5H10" "PXC5H11" "C6H12" "PXC6H13" "C7H14" "PXC7H15" "C8H16" "PXC8H17" "C9H18" "PXC9H19" "C10H20" "PXC10H21" "PXC12H25" "SXC12H25" "S3XC12H25" "C12H24" "C12H25O2" "C12OOH" "O2C12H24OOH" "OC12H23OOH" "N2"
 ZONE  I=959  FORMAT=POINT  SPECFORMAT=MOLE 
0.0 400.0 33.79132526672596 0.009273898719493473 0.011228385358185473 1.2594266018651067e-15 -3.525922245814331e-17 -7.688690124318348e-21 2.1149217789295026e-17 -7.776178503656097e-18 -1.3879217464382702e-18 6.510740642314204e-17 0.20772512912643104 -1.3470253391786924e-23 -2.894145272823677e-16 -1.7095085165799848e-30 -3.7788134181709304e-18 -4.028860203260108e-24 1.4840902287538193e-16 8.207914771838829e-36 -2.8550097348875902e-16 -2.7337954537816807e-17 -3.090203620898976e-18 -7.575283297103422e-30 1.0390541937374274e-16 -1.2475821361425312e-32 6.939381820250363e-19 -5.825192625022681e-28 -5.348799249381789e-17 3.947081327275658e-17 7.6562872424254e-27 6.1372463626916416e-18 -7.331618095389286e-17 -1.5682395753183483e-16 7.732352624937853e-29 -1.5057638496418291e-16 1.4249189756564177e-18 2.553655665050773e-16 -2.1215061345817169e-19 5.606870273273609e-18 -1.0162068682692532e-18 -1.2617375457464704e-16 4.555859339167133e-18 4.9687460833508585e-17 -3.5978228100206456e-18 -9.486452979881105e-17 -5.112857164998497e-18 -7.360192983516555e-18 -2.3210048886441196e-26 1.2723121973971308e-25 -3.40830592179654e-17 6.946278329938743e-19 -1.4043756138365052e-18 -2.976425515863542e-23 -1.0981703229654872e-19 -4.054537451297561e-18 0.7810464855153829
0.05 400.0000000000016 33.791325266726055 0.009273898719493443 0.011228385358185773 4.366385298774778e-21 -3.443938629887959e-20 -2.630273107087495e-19 1.1002237246362297e-15 -6.886258132444367e-18 -3.046023884068395e-16 6.523272233929511e-17 0.20772512912643076 -6.232081310137977e-22 -4.71586927997822e-23 -8.090860331559774e-29 -3.778813420747978e-18 -2.6466557980652472e-22 1.4840880624905203e-16 5.48990580701406e-34 -5.523521453257049e-16 -5.044546362956604e-17 -3.0911019402366045e-18 -4.843111450202873e-28 1.0390961075268109e-16 -8.785178719079799e-31 6.939381830453814e-19 -4.5217437132549194e-26 -5.3488214272697944e-17 3.947648809357296e-17 6.995020068646375e-25 6.137243832005891e-18 -7.331618011395072e-17 -1.5682375107694762e-16 8.165767466832551e-27 -1.5057594287092922e-16 1.4249191095834669e-18 2.5535753064153455e-16 -2.1215061194937982e-19 5.607506465977578e-18 -1.0162069366178266e-18 -1.2617188306492128e-16 4.5558593622858904e-18 4.968649338683278e-17 -3.5978228205407544e-18 -9.486426159301107e-17 -5.1128571703566466e-18 -7.360068237085303e-18 -4.7760435489133906e-24 -2.3977534436962438e-23 -4.0403478912625035e-23 6.934370836406927e-19 -2.9705419977414335e-16 -6.295749468039559e-21 -2.5482878933765548e-17 -5.790777267530744e-18 0.7810464855153836
0.15 400.00000000000136 33.791325266726055 0.009273898719493448 0.01122838535818578 7.984405174206677e-27 -1.6790423897723462e-23 -4.6365562540102185e-21 1.0999508671272677e-15 -6.8862554242112835e-18 -3.1362418986459936e-16 6.552545686030169e-17 0.20772512912643082 -1.727790161065001e-27 -3.832628634622175e-30 -6.470966434890607e-29 -3.77881342378909e-18 -1.5098583646062297e-27 1.4840837287444015e-16 1.3598671902805863e-36 -5.523533877434617e-16 -5.044559207354347e-17 -3.0911049889663334e-18 -4.843104229157894e-28 1.0391799284666049e-16 -2.242022989719962e-31 6.939381842088949e-19 -4.524436020812949e-26 -5.348865786548514e-17 3.9487838402482775e-17 6.995409337989955e-25 6.137238771510881e-18 -7.331617845594088e-17 -1.56823338055887e-16 8.168079999840021e-27 -1.505750587025948e-16 1.4249193803828428e-18 2.553414597777848e-16 -2.121506058922135e-19 5.608778695679813e-18 -1.0162070702111563e-18 -1.2616814016737814e-16 4.555859415116006e-18 4.968455856904207e-17 -3.597822837299435e-18 -9.486372518336039e-17 -5.112857178179353e-18 -7.35981875595343e-18 -7.566350599543496e-26 -3.6264437464597004e-25 -4.999841411204768e-25 6.934046363872682e-19 -2.5857219756058415e-16 -5.481884375896661e-21 -6.400398449922341e-17 -1.448173335225133e-17 0.7810464855153836
0.25 400.0000000000011 33.79132526672603 0.009273898719493455 0.011228385358185792 3.2819457532201976e-31 -4.616839225761817e-26 -6.52571881063802e-21 1.0996745489126725e-15 -6.8862558696756125e-18 -3.2629923354410685e-16 6.581824032810433e-17 0.20772512912643087 -4.648352354700578e-33 -3.230091641730148e-37 -2.541288666695813e-28 -3.778813426189044e-18 -3.9948244603294496e-28 1.4840793948982722e-16 3.520905260453888e-40 -5.523538230490009e-16 -5.0445592071087196e-17 -3.0911080328464513e-18 -4.8430856214683e-28 1.0392637433330326e-16 -4.151240939130586e-31 6.939381852015472e-19 -4.5244610196176106e-26 -5.348910146762516e-17 3.949918797683969e-17 6.99496911576435e-25 6.137233710138555e-18 -7.331617680489584e-17 -1.5682292494329988e-16 8.169931817288066e-27 -1.5057417454261385e-16 1.4249196510940075e-18 2.5532538978156105e-16 -2.1215059988070257e-19 5.6100507660477354e-18 -1.0162072038320956e-18 -1.2616439739402037e-16 4.55585946786471e-18 4.9682623825298064e-17 -3.5978228540878925e-18 -9.486318877693723e-17 -5.112857186017674e-18 -7.359569283570164e-18 -1.0495121437638435e-25 -5.136017441484986e-25 -7.059330096817378e-25 6.933588519541025e-19 -2.2909420340154083e-16 -4.857253182126283e-21 -9.318690971585926e-17 -2.712941916418659e-17 0.7810464855153836
0.375 400.00000000000074 33.79132526672599 0.009273898719493464 0.011228385358185811 3.140061497559048e-31 -2.814599650490865e-26 -8.349769683411417e-21 1.0993292485340081e-15 -6.886255897843247e-18 -3.4654357947248147e-16 6.618424269699293e-17 0.20772512912643096 -9.933117147029143e-39 3.1795927964996745e-42 -3.3746931225261833e-26 -3.778813435634125e-18 -3.9947697829570252e-28 1.4840739774763905e-16 -7.676359683192503e-37 -5.523543672090428e-16 -5.044559206830882e-17 -3.091111837772654e-18 -4.843062358328463e-28 1.0393685027104332e-16 -7.182285874668707e-31 6.939382081438696e-19 -4.524505773705962e-26 -5.34896559716117e-17 3.9513373792790696e-17 6.994418816946223e-25 6.137227382761812e-18 -7.331617474621339e-17 -1.568224084078703e-16 8.172246410888509e-27 -1.505730693534228e-16 1.4249199893886137e-18 2.5530530364197926e-16 -2.121505924159151e-19 5.611640605239688e-18 -1.016207370891135e-18 -1.2615971912113526e-16 4.55585953368619e-18 4.9680205511248557e-17 -3.597822875114846e-18 -9.486251827398223e-17 -5.112857195835477e-18 -7.359257456951932e-18 -1.3354016026255e-25 -6.607018261276354e-25 -9.067924096109294e-25 6.932853736182865e-19 -2.02684276189283e-16 -4.297631747502146e-21 -1.1922795414957436e-16 -4.735134105114744e-17 0.7810464855153836
0.5 400.00000000000034 33.791325266725956 0.009273898719493473 0.011228385358185837 3.1397529897867824e-31 -2.1017953288594056e-26 -9.650679136542836e-21 1.0989840504935852e-15 -6.886240964083042e-18 -3.6993010987077503e-16 6.655022921567826e-17 0.207725129126431 1.7076895452346225e-40 1.1075759375943065e-41 -1.3945482031369342e-25 -3.778813465311176e-18 -3.994750619163621e-28 1.4840685597371508e-16 7.59161455884356e-36 -5.52354911439482e-16 -5.044559206688696e-17 -3.0911156429634105e-18 -4.843039091771768e-28 1.0394732524582143e-16 -1.0667798753785583e-30 6.939382833315839e-19 -4.524560874180214e-26 -5.3490210494823554e-17 3.9527558462024293e-17 6.99386855900457e-25 6.137221053703165e-18 -7.331617270082708e-17 -1.5682189173012942e-16 8.17456084090929e-27 -1.505719641785481e-16 1.4249203275348095e-18 2.5528521885785807e-16 -2.1215058502438997e-19 5.613230195412743e-18 -1.016207537989183e-18 -1.2615504104246918e-16 4.555859599381302e-18 4.967778731292676e-17 -3.597822896177346e-18 -9.486184777616715e-17 -5.11285720566787e-18 -7.358945644212092e-18 -1.5392890109175794e-25 -7.656142033121466e-25 -1.0500460527846338e-24 6.932003043237527e-19 -1.8374424710251636e-16 -3.89629515226143e-21 -1.3779944394256225e-16 -7.072072269495858e-17 0.7810464855153836
0.75 399.99999999999955 33.791325266725906 0.009273898719493488 0.011228385358185888 3.1391368672551988e-31 -1.295435556960091e-26 -1.1086955291658622e-20 1.098294082302115e-15 -6.884674123501522e-18 -4.2363123802137816e-16 6.728196906675162e-17 0.2077251291264311 3.4635340051692602e-40 2.2720201591345243e-41 -4.595026524210957e-25 -3.778813654723294e-18 -3.9947122546337675e-28 1.484057723560958e-16 4.000203944716108e-34 -5.523559998909641e-16 -5.044559206414746e-17 -3.0911232531228352e-18 -4.842992544112032e-28 1.0396827162253024e-16 -1.8641907395851824e-30 6.939385883279141e-19 -4.524693908153049e-26 -5.349131949926559e-17 3.9555923178235375e-17 6.992768200091306e-25 6.137208395987065e-18 -7.33161686065967e-17 -1.5682085778865354e-16 8.179188695153541e-27 -1.5056975385985494e-16 1.424921003709029e-18 2.5524505471467425e-16 -2.1215057026705033e-19 5.616408380550398e-18 -1.0162078722023707e-18 -1.261456856588189e-16 4.555859730626378e-18 4.967295137872387e-17 -3.597822938362902e-18 -9.486050679988001e-17 -5.112857225362922e-18 -7.358322072500371e-18 -1.7643622641051227e-25 -8.814445518770524e-25 -1.2082072528586839e-24 6.930045799177307e-19 -1.6250378787585895e-16 -3.446209934825358e-21 -1.5830332476468377e-16 -1.2440731444679993e-16 0.7810464855153834
0.8750000000000001 399.99999999999915 33.79132526672587 0.009273898719493499 0.011228385358185914 3.138828710279087e-31 -1.002983986300618e-26 -1.1596477867291638e-20 1.0979492076695283e-15 -6.8441440469285916e-18 -4.517158598203309e-16 6.764776494789594e-17 0.20772512912643118 3.6546292325955565e-40 2.407260211390535e-41 -5.934154283073077e-25 -3.778813777524487e-18 -3.9946930647208547e-28 1.48405230544828e-16 7.541447463526681e-34 -5.523565440545755e-16 -5.0445592061361003e-17 -3.0911270579740577e-18 -4.842969266458719e-28 1.0397874395110477e-16 -2.2807028102190733e-30 6.939387491609502e-19 -4.524764477472403e-26 -5.3491873976579744e-17 3.957010437121907e-17 6.99221805944956e-25 6.137202068354061e-18 -7.33161665499879e-17 -1.5682034066816106e-16 8.181502339131105e-27 -1.5056864870308974e-16 1.4249213418616559e-18 2.5522497400536786e-16 -2.12150562829594e-19 5.617997224181195e-18 -1.01620803927248e-18 -1.2614100816021525e-16 4.555859796357249e-18 4.9670533527553216e-17 -3.5978229594381626e-18 -9.485983631591848e-17 -5.112857235211693e-18 -7.358010298727424e-18 -1.8441979447416073e-25 -9.22536071889835e-25 -1.2643157383651382e-24 6.929021751131693e-19 -1.5486207235395403e-16 -3.284281124048729e-21 -1.6557711244570783e-16 -1.5248404014012354e-16 0.7810464855153834
1.0 399.99999999999875 33.79132526672584 0.009273898719493507 0.011228385358185945 3.1385203022518314e-31 -7.897126631114304e-27 -1.195682833945314e-20 1.097604443406429e-15 -5.433182952019783e-18 -4.806706204097264e-16 6.801347593557531e-17 0.2077251291264312 2.8512185469974445e-40 1.8747534620408598e-41 -6.381224548723213e-25 -3.778813909130808e-18 -3.994673868513872e-28 1.4840468872645156e-16 1.3436494738365199e-33 -5.523570882195754e-16 -5.0445592058574574e-17 -3.0911308628069797e-18 -4.842945985070685e-28 1.0398921537667638e-16 -2.7097994919379483e-30 6.939388723321729e-19 -4.5248379100053255e-26 -5.349242844725612e-17 3.958428440866014e-17 6.991667957062821e-25 6.137195740655439e-18 -7.331616449390969e-17 -1.568198234014439e-16 8.183815677814645e-27 -1.5056754355443608e-16 1.4249216799836968e-18 2.5520489465343856e-16 -2.1215055539402287e-19 5.619585819196506e-18 -1.0162082063403844e-18 -1.26136330855159e-16 4.5558598620762566e-18 4.9668115792093647e-17 -3.597822980518707e-18 -9.485916583670025e-17 -5.112857245063671e-18 -7.357698538164583e-18 -1.9006505571969392e-25 -9.515977081619885e-25 -1.3039978365649233e-24 6.927965598233059e-19 -1.4935008977253813e-16 -3.167480698810119e-21 -1.7072134032812174e-16 -1.8143255036935033e-16 0.7810464855153834
1.125 399.9999999999983 33.791325266725806 0.009273898719493516 0.011228385358185973 3.1382113493140785e-31 -6.3309582137601064e-27 -1.2210450396944184e-20 1.0972597904251651e-15 4.368561782252932e-17 -5.102377757345694e-16 6.837909417889118e-17 0.20772512912643123 9.225520231587383e-41 5.981152567470691e-42 -5.373293018171728e-25 -3.778814019598645e-18 -3.994654666898765e-28 1.4840414691691307e-16 2.252059874361449e-33 -5.52357632385196e-16 -5.044559205578751e-17 -3.0911346676212144e-18 -4.842922699913354e-28 1.0399968589912852e-16 -3.147751707657054e-30 6.939389068914581e-19 -4.5249133566369056e-26 -5.349298291129536e-17 3.9598463290639705e-17 6.991117892624834e-25 6.1371894128911844e-18 -7.331616243836206e-17 -1.568193059885216e-16 8.186128695049716e-27 -1.505664384138941e-16 1.4249220180763344e-18 2.5518481665880094e-16 -2.1215054795915603e-19 5.62117416559471e-18 -1.016208373404903e-18 -1.261316537436408e-16 4.55585992778596e-18 4.966569817234056e-17 -3.597823001602926e-18 -9.485849536222398e-17 -5.112857254917784e-18 -7.357386790811336e-18 -1.9403732488365626e-25 -9.72052302660597e-25 -1.3319273189558849e-24 6.92688684954045e-19 -1.4536190138797415e-16 -3.0829690039177904e-21 -1.743419315728308e-16 -2.1099463188231945e-16 0.7810464855153832
