"x" "MASSFRAC_N2" "MASSFRAC_O2" "TEMPERATURE" "VELOCITY_X" "VELOCITY_Y" "VELOCITY_Z"
0.009818863210493441 0.7670000195503235 0.2329999953508377 299.1687273297991 0.18255691416561604 2.4285823617662703 1.2673650213650294
0.009843847595252966 0.7670000195503235 0.2329999953508377 299.1687273297991 0.18255691416561604 2.4285823617662703 1.2673650213650294
0.009868831980012493 0.7670000195503235 0.2329999953508377 299.1687273297991 0.18255691416561604 2.4285823617662703 1.2673650213650294
0.009893816364772018 0.7670000195503235 0.2329999953508377 299.1687273297991 0.18255691416561604 2.4285823617662703 1.2673650213650294
0.009918800749531543 0.7670000195503235 0.2329999953508377 299.1687273297991 0.18255691416561604 2.4285823617662703 1.2673650213650294
0.009943785134291068 0.7670000195503235 0.2329999953508377 299.1687273297991 0.18255691416561604 2.4285823617662703 1.2673650213650294
0.009968769519050593 0.7670000195503235 0.2329999953508377 299.1687273297991 0.18255691416561604 2.4285823617662703 1.2673650213650294
0.009993753903810118 0.7670000195503235 0.2329999953508377 299.1687273297991 0.18255691416561604 2.4285823617662703 1.2673650213650294
0.010018738288569643 0.7670000195503235 0.2329999953508377 299.1654488699777 0.4318499280405896 5.520955460412162 1.3274175625826632
0.01004372267332917 0.7670000195503235 0.2329999953508377 299.1654488699777 0.4318499280405896 5.520955460412162 1.3274175625826632
0.010068707058088695 0.7670000195503235 0.2329999953508377 299.1654488699777 0.4318499280405896 5.520955460412162 1.3274175625826632
0.01009369144284822 0.7670000195503235 0.2329999953508377 299.1654488699777 0.4318499280405896 5.520955460412162 1.3274175625826632
0.010118675827607745 0.7670000195503235 0.2329999953508377 299.1654488699777 0.4318499280405896 5.520955460412162 1.3274175625826632
0.01014366021236727 0.7670000195503235 0.2329999953508377 299.1654488699777 0.4318499280405896 5.520955460412162 1.3274175625826632
0.010168644597126795 0.7670000195503235 0.2329999953508377 299.1654488699777 0.4318499280405896 5.520955460412162 1.3274175625826632
0.01019362898188632 0.7670000195503235 0.2329999953508377 299.1654488699777 0.4318499280405896 5.520955460412162 1.3274175625826632
0.010218613366645847 0.7670000195503235 0.2329999953508377 299.1654488699777 0.4318499280405896 5.520955460412162 1.3274175625826632
0.010243597751405372 0.7670000195503235 0.2329999953508377 299.1654488699777 0.4318499280405896 5.520955460412162 1.3274175625826632
0.010268582136164897 0.7670000195503235 0.2329999953508377 299.1612636021205 0.5558191271764892 7.206375530787876 2.5025957822799683
0.010293566520924422 0.7670000195503235 0.2329999953508377 299.1612636021205 0.5558191271764892 7.206375530787876 2.5025957822799683
0.010318550905683947 0.7670000195503235 0.2329999953508377 299.1612636021205 0.5558191271764892 7.206375530787876 2.5025957822799683
0.010343535290443472 0.7670000195503235 0.2329999953508377 299.1612636021205 0.5558191271764892 7.206375530787876 2.5025957822799683
0.010368519675202997 0.7670000195503235 0.2329999953508377 299.1612636021205 0.5558191271764892 7.206375530787876 2.5025957822799683
0.010393504059962522 0.7670000195503235 0.2329999953508377 299.1612636021205 0.5558191271764892 7.206375530787876 2.5025957822799683
0.01041848844472205 0.7670000195503235 0.2329999953508377 299.1612636021205 0.5558191271764892 7.206375530787876 2.5025957822799683
0.010443472829481574 0.7670000195503235 0.2329999953508377 299.1612636021205 0.5558191271764892 7.206375530787876 2.5025957822799683
0.0104684572142411 0.7670000195503235 0.2329999953508377 299.1612636021205 0.5558191271764892 7.206375530787876 2.5025957822799683
0.010493441599000624 0.7670000195503235 0.2329999953508377 299.1612636021205 0.5558191271764892 7.206375530787876 2.5025957822799683
0.01051842598376015 0.7670000195503235 0.2329999953508377 299.1528538295201 0.7125590230737414 8.746056965419225 3.027658062321799
0.010543410368519674 0.7670000195503235 0.2329999953508377 299.1528538295201 0.7125590230737414 8.746056965419225 3.027658062321799
0.0105683947532792 0.7670000195503235 0.2329999953508377 299.1528538295201 0.7125590230737414 8.746056965419225 3.027658062321799
0.010593379138038726 0.7670000195503235 0.2329999953508377 299.1528538295201 0.7125590230737414 8.746056965419225 3.027658062321799
0.010618363522798251 0.7670000195503235 0.2329999953508377 299.1528538295201 0.7125590230737414 8.746056965419225 3.027658062321799
0.010643347907557776 0.7670000195503235 0.2329999953508377 299.1528538295201 0.7125590230737414 8.746056965419225 3.027658062321799
0.010668332292317301 0.7670000195503235 0.2329999953508377 299.1528538295201 0.7125590230737414 8.746056965419225 3.027658062321799
0.010693316677076826 0.7670000195503235 0.2329999953508377 299.1528538295201 0.7125590230737414 8.746056965419225 3.027658062321799
0.010718301061836352 0.7670000195503235 0.2329999953508377 299.1528538295201 0.7125590230737414 8.746056965419225 3.027658062321799
0.010743285446595877 0.7670000195503235 0.2329999953508377 299.1528538295201 0.7125590230737414 8.746056965419225 3.027658062321799
0.010768269831355403 0.7670000195503235 0.2329999953508377 299.14662388392856 0.9849296041897365 10.486198493412562 3.4955435735838756
0.010793254216114928 0.7670000195503235 0.2329999953508377 299.14662388392856 0.9849296041897365 10.486198493412562 3.4955435735838756
0.010818238600874453 0.7670000195503235 0.2329999953508377 299.14662388392856 0.9849296041897365 10.486198493412562 3.4955435735838756
0.010843222985633979 0.7670000195503235 0.2329999953508377 299.14662388392856 0.9849296041897365 10.486198493412562 3.4955435735838756
0.010868207370393504 0.7670000195503235 0.2329999953508377 299.14662388392856 0.9849296041897365 10.486198493412562 3.4955435735838756
0.010893191755153029 0.7670000195503235 0.2329999953508377 299.14662388392856 0.9849296041897365 10.486198493412562 3.4955435735838756
0.010918176139912554 0.7670000195503235 0.2329999953508377 299.14662388392856 0.9849296041897365 10.486198493412562 3.4955435735838756
0.01094316052467208 0.7670000195503235 0.2329999953508377 299.14662388392856 0.9849296041897365 10.486198493412562 3.4955435735838756
0.010968144909431606 0.7670000195503235 0.2329999953508377 299.14662388392856 0.9849296041897365 10.486198493412562 3.4955435735838756
